#C Dover Sole 2011 assessment (Allan Hicks, Chantel Wetzel)

1910    #_styr
2010    #_endyr
1       #_nseas
12      #_months/season
1       #_spawn_seas
3       #N fisheries
4       #N surveys
1       #N_areas
CA%OR%WA%AFSC_Slope%Triennial%NWFSC_Slope%NWFSC_combo
0.5 0.5 0.5 0.825 0.55 0.65 0.65 #timing_in_season
1 1 1 1 1 1 1 #_area_assignments_for_each_fishery_and_survey
1 1 1 #_units of catch:  1=bio; 2=num
0.01 0.01 0.01 #_se of log(catch) only used for init_eq_catch and for Fmethod 2 and 3
2 #_Ngenders
60 #_Nages

0 0 0 #_init_equil_catch_for_each_fishery
101		#_N_lines_of_catch_to_read					
#CA	OR	WA	Year	Season
2000	1	3	3	2	1	-1	-1	23	0	0	0	0	0.453337332	1.629713825	5.491511106	5.242747698	7.723800203	6.302618506	4.490337402	7.282057641	4.109638582	0.946006529	0.453337332	0.517512961	0.409214252	1.312328035	0.710474733	0.453337332	0	0.453337332	0	0	0	0.263287301	0	0.453337332	0	0	0	0	0	0	0	0	0	0	0.453337332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.360011997	0.453337332	4.543798627	6.124189581	4.962885986	3.935255991	11.46359578	6.152442811	3.328380945	2.20254206	1.823943205	1.559154696	0.409214252	1.623299298	0.453337332	0	0	0	0	0	0	0	0.453337332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	1	3	3	2	1	-1	-1	12	0	0	0	0	0.061779776	0.341219993	1.458444437	4.368122785	5.836529465	8.662711816	5.126877536	4.368946214	4.978473239	2.561038457	2.289530287	1.456619961	1.382855915	0.344628254	0.786041158	0.833451063	0.377409011	0.50616381	0	0.477466943	0.544166975	0	0.102059949	0	0	0	0	0	0.102059949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2774382	0.821993042	2.644828885	4.595930659	7.801567003	7.917197105	7.091635852	4.241338039	5.475485586	4.241562926	2.858333607	1.234553953	1.28150504	0.982352601	0.997226307	0	0.277577172	0	0	0	0	0	0.148625348	0.144251684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	1	3	3	2	1	-1	-1	18	0	0	0	0.01764873	2.277575467	3.27313345	0	0	0	0	0	17.01687815	0	6.771949105	6.213149945	3.233963457	1.288825787	1.642277738	1.12049606	0.264461397	1.699889508	1.229886338	1.013107841	1.467513738	0.168329727	0	1.264437683	0	0	0	1.229886338	0.034551346	0	0	0	0.034551346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127073734	0.708274971	0	8.607404567	14.18101371	0	0	0	4.126597519	6.35006988	4.20826342	3.398041584	4.693623681	0	0	1.12049606	0.09613167	1.12049606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	3	3	2	1	-1	-1	21	0	0.177010584	0	0.028508855	0.238167883	1.025327044	2.089445905	2.905297581	4.554573646	3.857483756	3.155969486	4.562492467	2.48766209	1.987809886	2.585699803	1.381598566	0.563333751	0.491146966	0	0.449198346	0.447538762	0.903147865	0.354762964	0.377574815	0.230515266	0	0	0	0.161773483	0.595197141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464316045	0.453337934	2.290352271	2.357082482	4.040436009	6.112516433	5.731547335	5.391339997	8.379812755	7.255536856	4.141259239	4.694907585	4.397922201	1.668903246	2.242851356	0.84163893	0.555974177	0.323546966	0.485628714	0.350675807	0	0.161773483	0.102303219	0.474616427	0.324236746	0	0	0.151592502	0	0.161773483	0.305473681	0.324236746	0	0	0.203170462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	1	3	3	2	1	-1	-1	19	0	0	0	0.046932589	0.226688969	1.113356342	4.329137379	3.331876869	3.499363265	3.702878159	5.110049761	2.703477843	5.371884669	3.457373398	3.213090878	2.922305314	1.505333537	0.866652994	0.419774655	0.762501651	0.034067222	0.014477794	0.443570678	0.488295763	0.039726712	0.214157188	0.089340225	0.02286864	0.077670166	0.066471585	0	0.02286864	0.037346434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.276479194	1.358631708	2.936637161	4.331831918	4.660637349	5.160681954	8.068488717	6.01177503	5.997667587	5.687242145	2.721837573	1.470438197	1.85590574	2.633060438	1.234967064	0.011198582	0.691254369	0	0	0.410100477	0	0	0	0	0	0	0	0.066996704	0	0	0	0	0	0	0	0.214157188	0	0	0	0	0	0.066471585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2005	1	3	3	2	1	-1	-1	7	0	0	0	0	0.863945969	2.005344496	2.759547423	5.214335303	4.637082088	5.196293604	4.468812703	6.64544664	6.088514955	6.121272877	2.138020596	1.786077496	1.59712688	1.684203285	0.170506185	0.323052253	0.152546069	0	0	1.016492038	0.170506185	0	0.152546069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.973287701	1.19165975	2.779944742	3.252737072	3.483613078	2.491244011	3.081933134	7.109979934	3.510990539	8.484776727	5.844761541	2.290566665	1.05671748	0	0.152546069	0.239622474	0	0.863945969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	1	3	3	2	1	-1	-1	12	0	0	0	0	0.007789345	1.285931079	2.546692655	4.304427343	4.767107953	4.492879816	5.35773207	4.216797642	3.298688452	3.733666954	2.817847019	1.514415089	2.273851487	3.881769431	0.964463325	0.7945817	0.698019907	0	0.334736776	0	0.278825065	0.194157216	0	0	0.026482917	0.087947332	0	0	0	0.155769449	0	0.026482917	0	0	0	0	0.472471199	0.026482917	0.026482917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483339501	2.112349853	4.882599823	6.774076791	5.257452027	6.42527254	4.093850373	5.649234835	2.157673486	3.607423458	4.122293178	1.79877695	1.853204181	0.529207815	0.512870354	0.697088964	0.040399155	0.010868302	0	0.034981497	0	0	0	0.335555447	0	0	0	0	0	0	0	0	0.034981497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2007	1	3	3	2	1	-1	-1	22	0	0	0	0	0.26355824	0.580667297	3.004943313	4.089383994	4.102880013	4.05264061	3.426829606	2.493426887	3.720601349	3.511978296	1.707908258	1.684978175	1.64302409	1.64015034	0.573578392	0.445965058	0.393218803	0.26355824	0.215224668	0	0.307797566	0	0.068459071	0	0	0	0.26355824	0.26355824	0	0	0.027576564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15510542	0.890040226	3.515282052	7.605304258	8.234233051	7.127137723	6.727713377	5.110182865	4.405367796	3.918111179	4.262310994	3.043797449	2.016223195	1.054232958	0.790674719	0.890006452	0.013689824	0	0	0.027576564	0.013689824	0.199810904	0.26355824	0.199810904	0	0.26355824	0	0	0.26355824	0	0	0.26355824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
#AK slope marginal age comps																																																																																																																																
1997	1	4	3	0	1	-1	-1	-111	0.540758815	3.662393714	3.36082558	1.283232218	2.807273215	2.500025678	1.537947284	2.586998121	0.871713433	2.107522066	0.41040879	0.394955748	2.426046999	2.307241694	2.542609518	0.736377772	4.530555233	0.326250691	1.850327006	0.75878854	1.607908015	0.186198983	0.705965913	2.586117451	2.656792703	1.020002275	0.621198582	0.098275866	1.075696079	0.497639721	0.028735915	0.946813291	0.152768599	0.531689219	0.174562109	0	0.074811817	0.397376571	0.234870025	0	0	0.062634748	0	0.605251478	0	0.205619316	0	0.135405697	0	0	0	0	0	0	0	0.164311382	0	0	0	0	2.229646064	0.433923731	3.755678089	19.78926136	0.759880658	2.412368176	0.417722944	1.725332385	2.572139975	2.036515554	0.535231881	0.466796851	0.445652307	0.01992318	0.517278019	0.259576832	0.126767483	0.089969559	1.699717894	1.302684896	1.658887642	0.662499181	0.05508815	0.066745982	0.757950863	0.016353716	0.084488003	0.024091223	0.046445393	0.35386675	0	0	0.046445393	0.704364457	0.524460655	0.152699385	0.098072389	0.551665072	0	0	0.286910036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1999	1	4	3	0	1	-1	-1	-139	0.674541247	1.574786551	1.079452171	2.297113096	2.305869391	3.449331757	3.427825799	3.350551987	2.143803285	1.405808931	2.797684822	1.394257429	0.534371116	0.951326535	2.045155201	0.94103944	0.45881318	6.49705369	5.411994236	1.598710138	0.687838408	0.442299457	0.794634339	0.999546634	1.740209231	1.30247685	1.46269135	0.372126123	0.986189362	0.183991583	0.160656984	0.758187556	0.31295083	0.227606878	0.24644095	0.039736073	2.000776994	0.290281449	0.021827613	0.036574981	0.206654793	0.807288634	5.124288281	0.026632258	0.163412644	0.210908468	0	0.186457612	0	0	0	0	0	0	0	0	0	0	0	0	2.101245858	1.773864622	2.008866735	1.669575905	2.186337053	2.37502431	1.841046926	3.34818675	1.219042653	1.50419235	1.410650781	1.475517827	0.789532794	0.578378416	0.846626309	0.453438077	0.598775687	0.252046366	0.263817183	0.351165103	1.5445278	1.158624533	1.379720498	0.900795542	0.318244315	0.240431493	0.295195041	0.381087704	0.206055301	0.165384577	0.036124261	0.262349464	0.607467486	0.436423382	0.122098663	0.301373706	0.148474987	0.025479769	0.037714707	0	0.021827613	0.165608278	0	0.021827613	0	0.021827613	0	0	0	0	0	0	0	0.021827613	0	0	0	0	0	0
2000	1	4	3	0	1	-1	-1	-119	0	0.028771653	3.941545581	5.604203304	1.497047786	7.393738959	0.842567612	6.710767473	1.195925674	1.678794934	0.764194626	1.385425245	1.690135651	0.849303243	1.590999244	2.180414928	5.266024045	0.930664176	0.450423236	2.325803136	1.216242664	0.342801079	0.508336512	2.499710057	1.353169733	0.176775077	1.273446823	3.204056003	1.651413839	0.048189826	0.093029862	0.172746954	0.106106011	0.210936337	0.164724421	0.040689281	0.014219614	0.074784492	0	0.121252071	0.178877274	0	0	0.179821138	0.203368082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.084716512	5.000800859	0.525295591	3.454918932	3.288376262	0.742733063	2.622956552	0.416479566	3.738672308	3.377864425	1.297112168	1.569863548	1.478028297	0.213970022	0.190417986	2.822287185	0.140967205	1.263871245	1.003630692	0.125027876	0.151874921	0.187661538	0	0.176686169	0	0.595433895	0.410544409	0.140967205	0	0.135576166	0	0.812469647	0	0.014219614	0	0.014219614	0	0	0	0	0	0	0.014219614	0.014219614	0	0	0	0	0	0	0	0	0	0	0	0	0	0.812469647
2001	1	4	3	0	1	-1	-1	-124	0	4.777594929	5.591695271	6.600307873	5.687954045	4.703078231	3.292800298	2.969320409	1.168759412	4.995094434	1.705239667	0.811448523	1.448452824	1.330193825	0.454899115	0.962382179	1.386741854	0.531926091	0.463273298	0.117346255	0.683999863	0.226787075	0.194558046	0.883534257	1.085184502	2.801527008	0.370424465	0.283145975	0.723937105	0.164061413	0.268633314	1.088122884	0.260184392	0.057925722	0.239742838	0.039800173	0.005689994	0.013876942	0.052020891	0.193915437	0	0.25387245	0.01463438	0.082822995	0	0.038649615	0.955273345	0.055375692	0	0	0	0	0.008587364	0	0	0	0	0	0	0	0	0	5.423285978	3.254393133	3.059117711	0.770773498	3.229707023	2.38561452	2.945851746	0.881506649	1.311627022	2.786381477	2.39706756	2.181288542	0.360160915	0.396538878	0.819044089	0.928596875	0.41019561	0.557955641	1.018501438	0.487545776	0.388216334	0.354769414	0	0	0.08179883	0.248876051	0.335933312	0.152097984	0.234488612	0.3509655	0.328768755	0.311247873	0.051122065	0.102439974	0.044005393	0.009338173	0.472998192	0.024433538	0.109898905	0	0	0	0.173776505	0.334591882	0	0	0.240281955	0	0	0	0	0	0	0	0	0	0	0
#NWFSC 																																																																																																																																
2003	1	7	1	0	1	18	18	3	0	0	66.66666667	33.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.66666667	33.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	20	20	6	0	0	83.33333333	0	0	16.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.33333333	0	0	16.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	22	22	13	0	0	30.76923077	46.15384615	15.38461538	7.692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.76923077	46.15384615	15.38461538	7.692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	24	24	28	0	0	32.14285714	39.28571429	17.85714286	7.142857143	3.571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.14285714	39.28571429	17.85714286	7.142857143	3.571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	26	26	35	0	0	5.714285714	31.42857143	31.42857143	17.14285714	8.571428571	0	5.714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.714285714	31.42857143	31.42857143	17.14285714	8.571428571	0	5.714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	28	28	32	0	0	3.125	18.75	37.5	21.875	6.25	9.375	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.125	18.75	37.5	21.875	6.25	9.375	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	30	30	35	0	0	0	11.42857143	40	22.85714286	5.714285714	8.571428571	5.714285714	2.857142857	2.857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.42857143	40	22.85714286	5.714285714	8.571428571	5.714285714	2.857142857	2.857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	32	32	37	0	0	0	10.81081081	18.91891892	18.91891892	24.32432432	8.108108108	8.108108108	0	0	8.108108108	0	0	0	0	0	2.702702703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.81081081	18.91891892	18.91891892	24.32432432	8.108108108	8.108108108	0	0	8.108108108	0	0	0	0	0	2.702702703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	34	34	34	0	0	0	0	14.70588235	20.58823529	11.76470588	14.70588235	20.58823529	0	2.941176471	5.882352941	0	2.941176471	5.882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.70588235	20.58823529	11.76470588	14.70588235	20.58823529	0	2.941176471	5.882352941	0	2.941176471	5.882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	36	36	33	0	0	0	0	3.03030303	12.12121212	12.12121212	27.27272727	9.090909091	15.15151515	3.03030303	6.060606061	9.090909091	0	0	3.03030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03030303	12.12121212	12.12121212	27.27272727	9.090909091	15.15151515	3.03030303	6.060606061	9.090909091	0	0	3.03030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	38	38	41	0	0	0	0	0	4.87804878	7.317073171	12.19512195	12.19512195	14.63414634	12.19512195	2.43902439	12.19512195	2.43902439	4.87804878	2.43902439	2.43902439	0	4.87804878	2.43902439	0	0	0	0	0	2.43902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87804878	7.317073171	12.19512195	12.19512195	14.63414634	12.19512195	2.43902439	12.19512195	2.43902439	4.87804878	2.43902439	2.43902439	0	4.87804878	2.43902439	0	0	0	0	0	2.43902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	40	40	39	0	0	0	0	0	0	7.692307692	10.25641026	5.128205128	7.692307692	10.25641026	5.128205128	12.82051282	5.128205128	7.692307692	2.564102564	5.128205128	5.128205128	2.564102564	5.128205128	0	2.564102564	0	0	2.564102564	0	2.564102564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.692307692	10.25641026	5.128205128	7.692307692	10.25641026	5.128205128	12.82051282	5.128205128	7.692307692	2.564102564	5.128205128	5.128205128	2.564102564	5.128205128	0	2.564102564	0	0	2.564102564	0	2.564102564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	42	42	44	0	0	0	0	0	0	0	0	2.272727273	4.545454545	9.090909091	13.63636364	11.36363636	4.545454545	9.090909091	2.272727273	2.272727273	4.545454545	0	6.818181818	2.272727273	0	0	2.272727273	0	4.545454545	0	2.272727273	2.272727273	2.272727273	2.272727273	2.272727273	0	0	0	2.272727273	2.272727273	0	0	0	0	2.272727273	0	2.272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.272727273	4.545454545	9.090909091	13.63636364	11.36363636	4.545454545	9.090909091	2.272727273	2.272727273	4.545454545	0	6.818181818	2.272727273	0	0	2.272727273	0	4.545454545	0	2.272727273	2.272727273	2.272727273	2.272727273	2.272727273	0	0	0	2.272727273	2.272727273	0	0	0	0	2.272727273	0	2.272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	44	44	44	0	0	0	0	0	0	0	0	2.272727273	2.272727273	0	2.272727273	2.272727273	9.090909091	4.545454545	9.090909091	6.818181818	6.818181818	0	6.818181818	2.272727273	2.272727273	2.272727273	2.272727273	2.272727273	2.272727273	2.272727273	4.545454545	0	4.545454545	2.272727273	2.272727273	6.818181818	0	4.545454545	2.272727273	0	0	0	0	0	2.272727273	2.272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.272727273	2.272727273	0	2.272727273	2.272727273	9.090909091	4.545454545	9.090909091	6.818181818	6.818181818	0	6.818181818	2.272727273	2.272727273	2.272727273	2.272727273	2.272727273	2.272727273	2.272727273	4.545454545	0	4.545454545	2.272727273	2.272727273	6.818181818	0	4.545454545	2.272727273	0	0	0	0	0	2.272727273	2.272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	46	46	38	0	0	0	0	0	0	0	0	0	2.631578947	0	5.263157895	5.263157895	2.631578947	2.631578947	2.631578947	0	0	2.631578947	7.894736842	5.263157895	5.263157895	5.263157895	0	0	5.263157895	0	5.263157895	0	10.52631579	2.631578947	7.894736842	2.631578947	0	2.631578947	2.631578947	2.631578947	2.631578947	0	0	5.263157895	0	0	2.631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.631578947	0	5.263157895	5.263157895	2.631578947	2.631578947	2.631578947	0	0	2.631578947	7.894736842	5.263157895	5.263157895	5.263157895	0	0	5.263157895	0	5.263157895	0	10.52631579	2.631578947	7.894736842	2.631578947	0	2.631578947	2.631578947	2.631578947	2.631578947	0	0	5.263157895	0	0	2.631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	48	48	29	0	0	0	0	0	0	0	0	0	0	3.448275862	0	3.448275862	3.448275862	3.448275862	3.448275862	0	3.448275862	3.448275862	3.448275862	3.448275862	6.896551724	0	3.448275862	0	10.34482759	0	3.448275862	6.896551724	6.896551724	10.34482759	0	6.896551724	0	3.448275862	6.896551724	0	3.448275862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.448275862	0	3.448275862	3.448275862	3.448275862	3.448275862	0	3.448275862	3.448275862	3.448275862	3.448275862	6.896551724	0	3.448275862	0	10.34482759	0	3.448275862	6.896551724	6.896551724	10.34482759	0	6.896551724	0	3.448275862	6.896551724	0	3.448275862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	50	50	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.64705882	0	5.882352941	0	0	0	0	0	0	5.882352941	0	0	0	5.882352941	5.882352941	0	11.76470588	5.882352941	0	0	0	0	5.882352941	0	5.882352941	5.882352941	0	5.882352941	0	0	0	0	5.882352941	0	5.882352941	0	0	0	0	0	0	0	5.882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.64705882	0	5.882352941	0	0	0	0	0	0	5.882352941	0	0	0	5.882352941	5.882352941	0	11.76470588	5.882352941	0	0	0	0	5.882352941	0	5.882352941	5.882352941	0	5.882352941	0	0	0	0	5.882352941	0	5.882352941	0	0	0	0	0	0	0	5.882352941	0	0	0
2003	1	7	1	0	1	52	52	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.66666667	33.33333333	0	0	0	0	0	0	0	0	0	0	0	0	16.66666667	16.66666667	0	16.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.66666667	33.33333333	0	0	0	0	0	0	0	0	0	0	0	0	16.66666667	16.66666667	0	16.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	54	54	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33333333	0	0	0	0	0	0	0	0	0	0	33.33333333	0	0	0	0	33.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33333333	0	0	0	0	0	0	0	0	0	0	33.33333333	0	0	0	0	33.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	1	7	1	0	1	60	60	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	1	7	1	0	1	20	20	3	0	0	33.33333333	66.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.33333333	66.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	1	7	1	0	1	22	22	5	0	0	40	0	40	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	40	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2004	1	7	1	0	1	24	24	5	0	0	20	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
